Shared_Markers,k0,k1,k2,Share_allele,Value,Marcadores,Software,Datos,Kinship,File,Hoja,Sheet,Value_range,FAM_Sample_info_id,FAM_Sample_info_rel,VIC_Sample_info_id,VIC_Sample_info_rel,ValueLog10,True_positive
15,0,7,8,23,195510.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,097901,S,097901,F,5.291168975715262,2.0
15,0,8,7,22,51652.1,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,000501,S,000501,F,4.713087983161969,1.0
15,0,6,9,24,17499.6,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-1,1:749,10000-99999,030102,F,030502,S,4.24302812184183,1.0
15,0,8,7,22,4000000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,1000000+,067101,F,067101,S,6.6020599913279625,2.0
15,0,8,7,22,10000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,10000-99999,114601,F,114601,S,4.0,1.0
14,1,9,5,19,40.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,039102,F,066802,S,1.6020599913279625,0.0
15,0,11,4,19,100000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,067701,S,067701,F,5.0,2.0
14,1,9,5,19,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,025502,F,047002,F,0.0,0.0
14,1,8,6,20,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,023802,F,018501,F,0.3010299956639812,0.0
14,1,9,5,19,6.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,107702,F,111502,S,0.7781512503836436,0.0
14,1,5,9,23,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,067502,F,073802,F,1.3010299956639813,0.0
14,1,5,9,23,6.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,132802,S,102602,F,0.7781512503836436,0.0
15,0,8,7,22,90000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,000501,F,000501,S,4.954242509439325,1.0
14,1,11,3,17,10.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,056901,S,136601,F,1.0,0.0
15,0,8,7,22,44757.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,106601,S,106601,F,4.65086096867155,1.0
14,1,7,7,21,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,070601,S,011802,S,0.3010299956639812,0.0
14,1,8,6,20,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,0-99,018601,S,005702,S,0.6989700043360189,0.0
15,0,7,8,23,300000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,096801,S,096801,F,5.477121254719663,2.0
14,1,8,6,20,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,001501,S,005502,F,0.4771212547196624,0.0
15,0,7,8,23,20000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,000301,S,000301,F,4.301029995663981,1.0
14,1,4,10,24,100.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100-999,055801,F,034501,S,2.0,0.0
15,0,7,8,23,48320.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,020301,S,020301,F,4.684126925613075,1.0
15,0,7,8,23,5521.34,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000-9999,026701,S,026701,F,3.742044491493943,1.0
15,0,8,7,22,400000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,100000-999999,077101,F,077101,S,5.6020599913279625,2.0
14,1,5,9,23,10.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,0-99,003201,S,021602,S,1.0,0.0
15,0,4,11,26,100000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,100000-999999,084101,S,084101,F,5.0,2.0
15,0,10,5,20,2000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,014701,F,014701,S,3.3010299956639813,1.0
14,1,10,4,18,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,0-99,018101,S,084701,S,0.4771212547196624,0.0
14,1,8,6,20,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,020201,F,083602,S,1.3010299956639813,0.0
15,0,9,6,21,4000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,1000-9999,125802,F,140202,F,3.6020599913279625,1.0
14,1,11,3,17,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,085301,F,101401,S,0.0,0.0
15,0,7,8,23,19246.8,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,016801,S,059701,F,4.284358533435899,1.0
14,1,6,8,22,40.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,067401,F,135501,S,1.6020599913279625,0.0
14,1,8,6,20,7.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,099302,S,060402,S,0.8450980400142568,0.0
15,0,8,7,22,5000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,1000-9999,033801,S,033801,F,3.6989700043360183,1.0
14,1,9,5,19,10.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,056201,F,039002,S,1.0,0.0
15,0,8,7,22,4000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,1000-9999,042001,F,024602,S,3.6020599913279625,1.0
14,1,8,6,20,4.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,045702,S,006202,S,0.6020599913279624,0.0
14,1,8,6,20,300.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,100-999,069202,F,103401,S,2.4771212547196626,0.0
14,1,8,6,20,4.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,126001,S,006102,S,0.6020599913279624,0.0
15,0,9,6,21,900.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,100-999,088301,S,138502,F,2.9542425094393248,1.0
15,0,9,6,21,627.071,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-1,1:749,100-999,129802,F,051402,S,2.797316716528501,1.0
13,2,4,9,22,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,135001,S,065102,F,0.4771212547196624,0.0
15,0,10,5,20,897.694,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,100-999,018601,S,018601,F,2.95312832245915,1.0
14,1,7,7,21,7.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,024902,S,045202,F,0.8450980400142568,0.0
15,0,9,6,21,700.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,100-999,064902,F,051102,S,2.845098040014257,1.0
15,0,9,6,21,316936.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,114401,S,114401,F,5.500971572460627,2.0
15,0,8,7,22,200000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,076901,S,076901,F,5.301029995663981,2.0
14,1,5,9,23,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,014001,F,030602,S,0.4771212547196624,0.0
15,0,9,6,21,594.964,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100-999,042201,S,042201,F,2.774490688292672,1.0
15,0,8,7,22,6691340.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-30,30:720,1000000+,056301,S,056301,F,6.825513097787417,2.0
15,0,8,7,22,2840.18,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000-9999,078701,S,078701,F,3.4533458648813804,1.0
15,0,4,11,26,4813350.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000000+,047601,S,047601,F,6.682447442301112,2.0
15,0,7,8,23,40000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,10000-99999,019701,S,019701,F,4.6020599913279625,1.0
14,1,7,7,21,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,016702,F,040902,S,0.6989700043360189,0.0
14,1,7,7,21,30.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,017001,F,003102,S,1.4771212547196624,0.0
15,0,12,3,18,272.635,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100-999,085301,S,085301,F,2.435581608399395,1.0
15,0,8,7,22,70000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,10000-99999,049101,F,049101,S,4.845098040014257,1.0
15,0,4,11,26,846297.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-7,7:743,100000-999999,117301,S,117301,F,5.9275228013668695,2.0
14,1,7,7,21,7.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,078801,F,066802,S,0.8450980400142568,0.0
15,0,8,7,22,9874.78,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,1000-9999,089601,S,089601,F,3.9945274287693504,1.0
14,1,9,5,19,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,039502,F,024502,F,0.0,0.0
15,0,7,8,23,2760360.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-60,60:690,1000000+,124701,S,124701,F,6.440965725477498,2.0
14,1,7,7,21,6.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,075102,S,080002,S,0.7781512503836436,0.0
15,0,7,8,23,5000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,1000-9999,142701,F,142701,S,3.6989700043360183,1.0
15,0,7,8,23,1740610.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000000+,100601,S,100601,F,6.240701474264065,2.0
15,0,6,9,24,20000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-30,30:720,10000-99999,095301,S,095301,F,4.301029995663981,1.0
15,0,7,8,23,328972.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-60,60:690,100000-999999,114701,S,114701,F,5.517158935144565,2.0
15,0,9,6,21,3379.78,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000-9999,124901,S,124901,F,3.5288884316694893,1.0
14,1,6,8,22,40.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,110002,F,115702,S,1.6020599913279625,0.0
15,0,4,11,26,100000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,065601,S,065601,F,5.0,2.0
15,0,7,8,23,2000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,142501,F,142501,S,3.3010299956639813,1.0
15,0,8,7,22,100000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,107201,S,107201,F,5.0,2.0
15,0,5,10,25,100000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,002101,F,002101,S,5.0,2.0
14,1,6,8,22,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,011802,F,111802,S,0.3010299956639812,0.0
15,0,7,8,23,40000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,10000-99999,009101,F,009101,S,4.6020599913279625,1.0
15,0,6,9,24,10104.9,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,10000-99999,071701,S,071701,F,4.0045320200123244,1.0
15,0,10,5,20,2000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,1000-9999,034401,S,034401,F,3.3010299956639813,1.0
15,0,11,4,19,10000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,10000-99999,138601,F,138601,S,4.0,1.0
14,1,8,6,20,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,021701,F,140302,F,0.0,0.0
15,0,11,4,19,250586.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,056901,S,056901,F,5.39895680371883,2.0
15,0,9,6,21,100.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,100-999,037702,S,024802,F,2.0,1.0
15,0,8,7,22,4479.33,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-1,1:749,1000-9999,026402,S,084302,F,3.6512130588500655,1.0
14,1,10,4,18,4.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,070002,F,148302,F,0.6020599913279624,0.0
15,0,8,7,22,300000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,100000-999999,005601,S,005601,F,5.477121254719663,2.0
15,0,7,8,23,4000000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000000+,102501,S,102501,F,6.6020599913279625,2.0
15,0,9,6,21,700.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,100-999,006202,S,047002,F,2.845098040014257,1.0
14,1,7,7,21,30.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,072602,S,048102,S,1.4771212547196624,0.0
14,1,7,7,21,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,111702,S,014802,F,0.3010299956639812,0.0
15,0,5,10,25,5000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,1000-9999,003201,S,003201,F,3.6989700043360183,1.0
15,0,8,7,22,10000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,101401,F,101401,S,4.0,1.0
15,0,6,9,24,90000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,092101,S,092101,F,4.954242509439325,1.0
15,0,9,6,21,3000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,124901,F,124901,S,3.4771212547196626,1.0
15,0,8,7,22,14576.1,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,065401,S,065401,F,4.163641339136278,1.0
15,0,9,6,21,50.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,022901,F,022901,S,1.6989700043360187,1.0
15,0,8,7,22,20000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,10000-99999,043601,F,043601,S,4.301029995663981,1.0
15,0,11,4,19,850.885,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-1,1:749,100-999,000202,F,006102,S,2.929870867675295,1.0
14,1,7,7,21,7.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,143702,S,056302,F,0.8450980400142568,0.0
15,0,6,9,24,9000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,1000-9999,035801,S,035801,F,3.9542425094393248,1.0
15,0,5,10,25,33652400.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000000+,024801,S,024801,F,7.527016042396204,2.0
14,1,7,7,21,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,0-99,148101,F,045202,S,1.3010299956639813,0.0
14,1,8,6,20,7.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,123602,S,067502,S,0.8450980400142568,0.0
15,0,6,9,24,8316.47,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,1000-9999,060401,S,060401,F,3.9199390252287647,1.0
14,1,10,4,18,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,051602,S,148502,F,0.3010299956639812,0.0
14,1,6,8,22,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,038001,S,143901,S,0.4771212547196624,0.0
15,0,5,10,25,1275100.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000000+,028801,S,028801,F,6.105544245746573,2.0
14,1,9,5,19,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,107301,S,142501,F,0.6989700043360189,0.0
14,1,9,5,19,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,090701,S,099501,S,0.3010299956639812,0.0
14,1,7,7,21,6.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,0-99,034401,F,059502,S,0.7781512503836436,0.0
15,0,10,5,20,2531.91,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000-9999,013701,S,013701,F,3.403448264063306,1.0
15,0,4,11,26,81341.3,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,085201,S,085201,F,4.910311109036295,2.0
15,0,8,7,22,2000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,070401,S,070401,F,3.3010299956639813,1.0
14,1,13,1,15,8.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,117002,S,044802,F,0.9030899869919436,0.0
15,0,7,8,23,26802.8,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,10000-99999,048301,S,048301,F,4.428180165709016,1.0
14,1,9,5,19,7.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,117401,S,125802,F,0.8450980400142568,0.0
14,1,7,7,21,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,107002,S,072602,F,0.3010299956639812,0.0
15,0,6,9,24,200000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-30,30:720,100000-999999,055801,S,055801,F,5.301029995663981,1.0
15,0,7,8,23,200000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,100000-999999,114701,F,114701,S,5.301029995663981,2.0
15,0,6,9,24,80000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,10000-99999,010601,S,010601,F,4.903089986991944,1.0
15,0,7,8,23,598597.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-15,15:735,100000-999999,001901,S,001901,F,5.77713453594769,2.0
15,0,6,9,24,10000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,10000-99999,053401,S,053401,F,4.0,1.0
15,0,8,7,22,10000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,120901,S,120901,F,4.0,1.0
14,1,12,2,16,7.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,092201,F,050501,S,0.8450980400142568,0.0
15,0,7,8,23,279279.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,091101,S,091101,F,5.446038280752917,2.0
15,0,10,5,20,165982.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-60,60:690,100000-999999,046201,S,046201,F,5.220060993313944,2.0
15,0,12,3,18,200.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100-999,076701,S,076701,F,2.3010299956639813,1.0
15,0,8,7,22,20000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,076501,S,076501,F,4.301029995663981,1.0
14,1,9,5,19,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-30,30:720,0-99,149801,F,068102,S,0.0,0.0
14,1,11,3,17,50.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,027401,F,048002,F,1.6989700043360187,0.0
14,1,6,8,22,8.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,039601,S,130602,F,0.9030899869919436,0.0
13,2,6,7,20,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,071701,F,067302,S,0.4771212547196624,0.0
14,1,8,6,20,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,087802,F,007802,S,0.3010299956639812,0.0
